stitch_id1	stitch_id2	drug1	drug2	event_umls_id	event_name	proportional_reporting_ratio	pvalue	confidence	drug1_prr	drug2_prr	observed	expected
CID000000206	CID000005234	galactose	NaCl	C0024115	Disorder Lung	2.76558704451706	4.84780676866729e-19	2	\N	1.29777598871779	0.0198	0.0071594202899
CID000000206	CID000005234	galactose	NaCl	C0149871	deep vein thromboses	2.86415094350431	2.76120902875452e-31	3	1.51949152546236	\N	0.0352	0.012289855072
CID000000206	CID000005267	galactose	spironolactone	C0019080	Bleeding	4.56089764083476	3.69572198947944e-125	4	1.48310552214973	1.2713238523316	0.1106	0.024249612403
CID000000206	CID000005391	galactose	temazepam	C0032285	neumonia	8.64998889142666	2.59946091115117e-275	5	1.24539473683391	1.33212674740609	0.2374	0.027445121951
CID000000206	CID000005523	galactose	tramadol	C0029456	osteoporosis	17.8795147175922	1.65432487711008e-164	4	\N	1.54643430009144	0.1099	0.0061466992665
CID000000206	CID000005645	galactose	ursodeoxycholic acid	C0003962	ascites	13.5940020681539	3.37978598949879e-239	5	1.63746835438892	2.1661490683398	0.1962	0.014432835821
CID000000206	CID000005651	galactose	vancomycin	C0001122	Acidosis	2.68157076194028	5.94329549246482e-24	3	\N	1.43775900897334	0.0285	0.010628099174
CID000000206	CID000005651	galactose	vancomycin	C0027497	nausea	2.15434294871312	9.60456382936039e-67	3	1.68753239275083	\N	0.1111	0.051570247934
CID000000206	CID000005726	galactose	zidovudine	C0004604	Back Ache	4.19434194355701	3.19787321902392e-56	3	\N	\N	0.0465	0.011086363636
CID000000206	CID000005732	galactose	zolpidem	C0000737	abdominal pain	5.64123957453836	1.50690491698875e-162	4	1.40547396528517	1.08315817986229	0.1321	0.023416839199
CID000000206	CID000005732	galactose	zolpidem	C0030193	Pain	1.48179087893347	4.12791248347391e-18	2	\N	1.17155503746675	0.0681	0.045957902001
CID000000206	CID000006691	galactose	warfarin	C0003962	ascites	9.21908819767248	8.60105461898424e-107	4	1.63746835438892	\N	0.0741	0.0080376712329
CID000000206	CID000006691	galactose	warfarin	C0034067	emphysema	36.3093513053725	3.10013131795772e-126	4	\N	\N	0.0738	0.0020325342466
CID000000206	CID000008953	galactose	sodium bicarbonate	C0019080	Bleeding	5.74887640442979	8.30399530344561e-139	4	1.48310552214973	1.19251803853132	0.1137	0.019777777778
CID000000206	CID000024486	galactose	calcium chloride	C0018790	asystole	8.51556264976999	1.7279766406999e-139	4	\N	\N	0.11	0.012917525773
CID000000206	CID000024486	galactose	calcium chloride	C0149871	deep vein thromboses	10.7247907949712	1.64336060286442e-148	4	1.51949152546236	\N	0.1057	0.0098556701031
CID000000206	CID000038904	galactose	carboplatin	C0000737	abdominal pain	10.5354212136118	0	5	1.40547396528517	\N	0.2823	0.026795321637
CID000000206	CID000038904	galactose	carboplatin	C0085593	chill	3.08247734131523	3.02794605683931e-53	3	\N	1.12993754505728	0.0537	0.017421052632
CID000000206	CID000054454	galactose	simvastatin	C0003874	Arthritis bacterial	83.1420489305141	2.67214826139308e-67	3	16.499999999472	1.16706642186683	0.0347	0.00041735800893
CID000000206	CID000054454	galactose	simvastatin	C0023211	bundle branch block left	13.2161013011674	8.50540735068855e-65	3	2.31578947367446	1.20004285925662	0.0363	0.002746649649
CID000000206	CID000054454	galactose	simvastatin	C0398353	Hypoventilation	3.13913242181321	5.19860415488463e-100	4	\N	1.04657924965811	0.1052	0.033512444161
CID000000206	CID000054688	galactose	clarithromycin	C0043096	loss of weight	1.6406258578131	1.20865942816842e-17	2	\N	1.18645940467256	0.0482	0.029379032258
CID000000206	CID000074989	galactose	atovaquone	C0012833	dizziness	29.8410675969547	0	5	2.18707403054201	1.35682766844425	0.815	0.027311355311
CID000000206	CID000083786	galactose	allopurinol	C0015230	eruption	14.409065283702	0	5	1.19915492958591	1.25147734898222	0.3363	0.023339473684
CID000000206	CID000083786	galactose	allopurinol	C0085593	chill	5.76275391519274	1.12898984213329e-86	4	\N	1.30186738223832	0.0652	0.011314035088
CID000000206	CID000087177	galactose	lactulose	C0042510	ventricular fibrillation	28.2454072791078	6.09994841209865e-141	4	\N	\N	0.0926	0.0032784090909
CID000000206	CID000150311	galactose	ezetimibe	C0017181	gastrointestinal bleed	37.8009204022898	0	5	2.68849840256965	\N	0.333	0.0088093093093
CID000000206	CID003468412	galactose	nystatin	C0015732	faecal incontinence	66.610041842342	8.16649374602842e-165	4	4.02439024391618	1.68861767944267	0.1014	0.0015222929936
CID000000206	CID005311048	galactose	cisplatin	C0017181	gastrointestinal bleed	13.3321124360931	4.35534713692349e-220	5	2.68849840256965	1.06528635439375	0.1683	0.012623655914
CID000000206	CID005311297	galactose	montelukast	C0019193	hepatitis toxic	567.008602152245	3.01962843623535e-289	5	3.33793103443672	\N	0.2179	0.00038429752066
CID000000206	CID005381226	galactose	rifampicin	C0521620	hydroureter	54.7687499999022	2.51240242179303e-145	4	9.64615384613901	\N	0.0889	0.0016231884058
CID000000214	CID000000772	prostaglandin E1	heparin	C0003873	Arthritis rheumatoid	10.0224602204428	1.60972168137717e-42	3	\N	\N	0.0237	0.0023646888567
CID000000214	CID000000772	prostaglandin E1	heparin	C0026650	movement disorder	14.8111200643973	5.43869306984574e-46	3	\N	\N	0.0266	0.0017959479016
CID000000214	CID000000772	prostaglandin E1	heparin	C0151699	haemorrhage intracranial	9.27844522976621	5.09592040435413e-76	4	\N	4.24321155893144	0.0494	0.0053241678726
CID000000214	CID000000853	prostaglandin E1	thyroxine	C0023895	disease of liver	13.0972903333541	9.92895360178863e-137	4	1.66553672314879	\N	0.0903	0.0068945558739
CID000000214	CID000001117	prostaglandin E1	sulfate	C0036572	convulsion	19.3134718829145	0	5	\N	1.13091755252789	0.3333	0.017257383966
CID000000214	CID000001972	prostaglandin E1	amphotericin B	C0034063	lung edema	17.1621374050256	7.68668531083327e-243	5	3.60653153155428	1.37375952176728	0.1884	0.010977653631
CID000000214	CID000002022	prostaglandin E1	acyclovir	C0004626	bacterial pneumonia	17.3235294117392	8.24670773237982e-68	3	\N	1.41295155807627	0.038	0.0021935483871
CID000000214	CID000002022	prostaglandin E1	acyclovir	C0032308	pneumonia staphylococcal	155.985493830531	3.21599301321309e-266	5	13.9742857143256	1.59504972875226	0.1918	0.001229601518
CID000000214	CID000002083	prostaglandin E1	salbutamol	C0027497	nausea	3.50118241002512	1.33661443681029e-148	4	\N	1.06006116407196	0.1685	0.048126598465
CID000000214	CID000002088	prostaglandin E1	alendronate	C0022660	acute kidney failure	8.84062804569359	1.11293605233381e-176	5	1.18045423263191	\N	0.1398	0.015813356164
CID000000214	CID000002160	prostaglandin E1	amitriptyline	C0017181	gastrointestinal bleed	18.3233236544001	9.82740250151824e-268	5	2.16971514242814	1.52298370244389	0.2075	0.011324364723
CID000000214	CID000002162	prostaglandin E1	amlodipine	C0011206	acute brain syndrome	11.8733428623639	4.38106512931841e-85	4	6.26774193547275	1.15558908084546	0.0489	0.0041184694628
CID000000214	CID000002162	prostaglandin E1	amlodipine	C0029442	osteomalacia	45.2089447234118	1.57126367876973e-64	3	4.9368421052441	1.18710147292487	0.0331	0.00073215599706
CID000000214	CID000002162	prostaglandin E1	amlodipine	C0151904	Aspartate Aminotransferase Increase	3.50033942981392	2.57515732901813e-67	3	1.41188980187894	\N	0.0645	0.0184267844
CID000000214	CID000002244	prostaglandin E1	aspirin	C0007642	cellulitis	6.68975069248371	1.12909187343632e-62	3	\N	1.03424871970498	0.042	0.0062782608696
CID000000214	CID000002244	prostaglandin E1	aspirin	C0020651	Hypotension Orthostatic	3.23976145241381	8.6524396727918e-18	2	\N	1.32459034603774	0.0157	0.0048460358056
CID000000214	CID000002244	prostaglandin E1	aspirin	C0041582	ulcer	7.13266998337485	1.10565150301733e-26	3	\N	1.35671254478036	0.0154	0.0021590792839
CID000000214	CID000002244	prostaglandin E1	aspirin	C0424230	motor retardation	104.512578617839	2.21915646470842e-64	3	9.06922498118886	\N	0.034	0.00032531969309
CID000000214	CID000002249	prostaglandin E1	atenolol	C0020538	High blood pressure	1.99140271493663	3.37238573061545e-52	3	\N	1.7005317488257	0.0978	0.049111111111
CID000000214	CID000002250	prostaglandin E1	atorvastatin	C0001418	adenocarcinoma	10.434735008618	1.87877840683925e-72	4	\N	1.29179644759962	0.0472	0.0045233539674
CID000000214	CID000002250	prostaglandin E1	atorvastatin	C0018790	asystole	3.04747478569891	1.977652426283e-45	3	1.15661896244533	\N	0.0454	0.014897580191
CID000000214	CID000002250	prostaglandin E1	atorvastatin	C0398353	Hypoventilation	1.32296616980693	2.38130405058235e-07	2	\N	1.12163778535767	0.0454	0.034316826111
CID000000214	CID000002405	prostaglandin E1	bisoprolol	C0036572	convulsion	11.6098245611462	1.93760661534741e-213	5	\N	\N	0.1672	0.014401595745
CID000000214	CID000002520	prostaglandin E1	verapamil	C0149871	deep vein thromboses	26.5484722225172	6.2052893713539e-180	5	5.10631067956455	1.26921187029874	0.1162	0.004376899696
CID000000214	CID000002554	prostaglandin E1	carbamazepine	C0277925	Cold extremities	176.346919423813	1.49617587588087e-276	5	4.95217391303702	2.03040472844145	0.2037	0.0011551094891
CID000000214	CID000002585	prostaglandin E1	carvedilol	C0030446	adynamic ileus	118.36142079278	0	5	4.67155963303267	\N	0.404	0.0034132743363
CID000000214	CID000002617	prostaglandin E1	cefazolin	C0005826	blood pressure abnormal	25.9420792074199	1.23903573811066e-68	3	\N	2.10419580419522	0.0377	0.0014532374101
CID000000214	CID000002617	prostaglandin E1	cefazolin	C0032285	neumonia	4.57788120576913	3.92191622503367e-86	4	2.03565599506237	\N	0.0743	0.016230215827
CID000000214	CID000002771	prostaglandin E1	citalopram	C0001339	acute pancreatitis	27.1806609548366	7.58302042932046e-115	4	1.97473684205122	\N	0.0702	0.0025827186512
CID000000214	CID000002802	prostaglandin E1	clonazepam	C0010054	arteriosclerotic heart disease	4.55407166131021	1.25202504960419e-87	4	\N	\N	0.0697	0.015304985337
CID000000214	CID000002802	prostaglandin E1	clonazepam	C0497481	Penile pain	119.328660825973	5.5057387426739e-208	5	8.46748466267712	1.46099804677701	0.1398	0.0011715542522
CID000000214	CID000002806	prostaglandin E1	clopidogrel	C0018799	cardiac disease	5.55492957760612	2.74054409381736e-119	4	\N	2.13128523037913	0.0899	0.016183823529
CID000000214	CID000002806	prostaglandin E1	clopidogrel	C0178415	elevated prostate specific antigen	30.8998270900068	7.89775093208747e-81	4	3.64388503708481	\N	0.0438	0.0014174836601
CID000000214	CID000002891	prostaglandin E1	vitamin B12	C0024312	Lymphocytes decreased	129.244949495325	4.7314278996778e-189	5	5.80666666679441	\N	0.127	0.00098263027295
CID000000214	CID000003003	prostaglandin E1	dexamethasone	C0003486	aortic aneurysm	189.562796832868	1.62928844171027e-181	5	\N	\N	0.1107	0.00058397534669
CID000000214	CID000003016	prostaglandin E1	diazepam	C0018790	asystole	9.09926978618996	1.17920513658943e-182	5	1.15661896244533	2.28418836803353	0.1507	0.016561768531
CID000000214	CID000003032	prostaglandin E1	diclofenac	C0030196	Extremity pain	4.54751392620462	2.61097954722403e-106	4	\N	\N	0.0946	0.020802575107
CID000000214	CID000003062	prostaglandin E1	digoxin	C0032308	pneumonia staphylococcal	252.921190476052	7.35279845492077e-274	5	13.9742857143256	1.67412722214229	0.1993	0.00078799249531
CID000000214	CID000003075	prostaglandin E1	diltiazem	C0085593	chill	19.7008837524421	3.99520521544213e-230	5	2.77294797687733	\N	0.1725	0.008755952381
CID000000214	CID000003222	prostaglandin E1	enalapril	C0003504	aortic regurgitation	15.2574705319354	9.27581684431963e-77	4	2.18478260862916	1.74739389955839	0.0428	0.0028051831993
CID000000214	CID000003222	prostaglandin E1	enalapril	C0030326	panniculitis	488.290909088987	1.55879407519283e-94	4	7.55768748432405	\N	0.048	9.8302055407e-05
CID000000214	CID000003308	prostaglandin E1	etodolac	C0020649	arterial pressure NOS decreased	4.89367606486389	5.20901111788357e-211	5	\N	1.6696806304438	0.1991	0.04068516129
CID000000214	CID000003325	prostaglandin E1	famotidine	C0004604	Back Ache	1.35222274219133	6.75105482265143e-06	2	\N	1.05397465439558	0.0284	0.021002457002
CID000000214	CID000003325	prostaglandin E1	famotidine	C0027947	Neutropenia	6.3939321524332	3.45052041304179e-188	5	3.08287581698299	1.46778021264278	0.1512	0.023647420147
CID000000214	CID000003325	prostaglandin E1	famotidine	C0750426	increased white blood cell count	15.7098710795203	3.75900163105379e-257	5	5.15608695651501	1.52079140219952	0.2006	0.012769041769
CID000000214	CID000003333	prostaglandin E1	felodipine	C0085593	chill	11.8520884521278	9.90663173843231e-148	4	2.77294797687733	\N	0.1084	0.0091460674157
CID000000214	CID000003345	prostaglandin E1	fentanyl	C0030196	Extremity pain	1.17410772226589	0.00278996246886198	2	\N	\N	0.0333	0.02836196319
CID000000214	CID000003348	prostaglandin E1	fexofenadine	C0019158	hepatitis	53.3816843827616	1.05639831064237e-237	5	2.88729281769391	1.3794755798775	0.1657	0.0031040609137
CID000000214	CID000003365	prostaglandin E1	fluconazole	C0014356	enterocolitis	42.9414893603317	1.72751635826811e-106	4	20.0999999999035	1.19176100140534	0.0621	0.0014461538462
CID000000214	CID000003386	prostaglandin E1	fluoxetine	C0031538	phimosis	619.303278693093	3.03393072609604e-176	5	11.0071428571743	\N	0.1035	0.00016712328767
CID000000214	CID000003405	prostaglandin E1	folate	C0020542	pulmonary hypertension	46.7133226318539	4.2855804920862e-168	4	\N	1.22216459552318	0.1128	0.0024147286822
CID000000214	CID000003414	prostaglandin E1	foscarnet	C0002871	anaemia	9.61117812615606	0	5	1.90459006011909	1.68948847667419	0.2915	0.030329268293
CID000000214	CID000003440	prostaglandin E1	furosemide	C0001339	acute pancreatitis	5.580904846271	4.97054390163859e-26	3	1.97473684205122	1.09909619256235	0.017	0.0030461010299
CID000000214	CID000003440	prostaglandin E1	furosemide	C0013928	fat embolism	39.4028142584653	4.00268590644655e-24	3	10.0500000001089	1.8093042451372	0.0103	0.00026140264836
CID000000214	CID000003440	prostaglandin E1	furosemide	C0020672	decreased body temperature	10.9503332026575	3.74307141334456e-50	3	5.5913669066679	1.17770764498777	0.0274	0.0025022069642
CID000000214	CID000003440	prostaglandin E1	furosemide	C0039231	heart rate increased	1.94440721646859	1.21711831360651e-26	3	\N	\N	0.0481	0.024737616479
CID000000214	CID000003440	prostaglandin E1	furosemide	C0600139	Carcinoma of Prostate	2.46664791107522	1.81856161938225e-08	2	1.50925672592692	\N	0.0086	0.0034865129966
CID000000214	CID000003446	prostaglandin E1	gabapentin	C0018790	asystole	9.17708248678429	2.27361419811421e-181	5	1.15661896244533	1.32863028347766	0.148	0.016127129751
CID000000214	CID000003446	prostaglandin E1	gabapentin	C0041912	Infection Upper Respiratory	10.212594126512	4.65294989592745e-109	4	\N	1.37031226656576	0.0711	0.0069619921363
CID000000214	CID000003463	prostaglandin E1	gemfibrozil	C0020461	Excess potassium	10.5664750375337	7.82033800447381e-170	4	1.33231357553498	1.65769262515956	0.1234	0.01167844523
CID000000214	CID000003478	prostaglandin E1	glipizide	C0020461	Excess potassium	8.03774895789721	1.19470487687294e-96	4	1.33231357553498	\N	0.069	0.0085844930417
CID000000214	CID000003639	prostaglandin E1	hydrochlorothiazide	C0000731	abdominal distension	10.4323013268285	7.31558377056227e-115	4	1.36651445967263	1.08114671527555	0.08	0.0076684901532
CID000000214	CID000003639	prostaglandin E1	hydrochlorothiazide	C0027051	heart attack	3.46050987055213	4.50021145329254e-137	4	\N	1.70364624326923	0.1448	0.041843544858
CID000000214	CID000003661	prostaglandin E1	atropine	C0016382	facial flushing	3.56969696969697	9.31267327549852e-158	4	\N	1.3145597125147	0.1767	0.0495
CID000000214	CID000003672	prostaglandin E1	ibuprofen	C0008033	pleural pain	7.21031129955241	5.99161382729191e-276	5	1.58890186915702	1.26356230409914	0.2623	0.03637845706
CID000000214	CID000003676	prostaglandin E1	lidocaine	C0020649	arterial pressure NOS decreased	3.02373077159318	1.56435930839366e-232	5	\N	1.1257989322458	0.3051	0.10090184049
CID000000214	CID000003780	prostaglandin E1	isosorbide dinitrate	C0013404	Difficulty breathing	1.61265811068958	7.43079964034614e-38	3	\N	1.09191156249921	0.1129	0.070008639309
CID000000214	CID000003793	prostaglandin E1	itraconazole	C0011175	dehydration	32.8772848270851	0	5	\N	\N	0.3279	0.0099734513274
CID000000214	CID000003821	prostaglandin E1	ketamine	C0034063	lung edema	17.8333584907275	4.9224403293836e-260	5	3.60653153155428	1.83112254639016	0.2037	0.011422413793
CID000000214	CID000003877	prostaglandin E1	lamivudine	C0035410	rhabdomyolysis	15.6810772501505	1.55762569649495e-203	5	\N	1.20158697322537	0.1495	0.0095337837838
CID000000214	CID000003883	prostaglandin E1	lansoprazole	C0024115	Disorder Lung	7.40891270625383	9.10600366284097e-60	3	\N	1.28966314576801	0.0414	0.0055878644602
CID000000214	CID000003911	prostaglandin E1	leuprolide acetate	C0008033	pleural pain	11.4345958945132	0	5	1.58890186915702	1.09596084259838	0.8645	0.075603896104
CID000000214	CID000003937	prostaglandin E1	lisinopril	C0041912	Infection Upper Respiratory	6.01906708338902	1.46255576824737e-54	3	\N	\N	0.0334	0.0055490326885
CID000000214	CID000003957	prostaglandin E1	loratadine	C0011168	deglutition disorder	71.4149649942032	0	5	\N	1.6091865240155	0.6015	0.0084226044226
CID000000214	CID000003961	prostaglandin E1	losartan	C0007784	cerebral haemorrhage	13.9069767442063	3.208088113564e-116	4	\N	\N	0.0736	0.0052923076923
CID000000214	CID000004091	prostaglandin E1	metformin	C0008033	pleural pain	2.49099741338726	2.01277348156185e-67	3	1.58890186915702	1.2654530275196	0.0914	0.03669212963
CID000000214	CID000004112	prostaglandin E1	methotrexate	C0021311	infection	8.57979820638864	2.35666924522987e-158	4	3.10809628008209	1.63031528396248	0.1114	0.012983988355
CID000000214	CID000004159	prostaglandin E1	methylprednisolone	C0036572	convulsion	8.69619699838453	2.31603237570182e-267	5	\N	1.44422582932603	0.2436	0.028012244898
CID000000214	CID000004171	prostaglandin E1	metoprolol	C0016382	facial flushing	3.81364278159996	5.06304075073118e-55	3	\N	1.70809265172061	0.0477	0.012507726269
